Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID
changing room,,Brown,NA,Green,Curtain,No,No,Yes,2,3700,925,Orange,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_2_6,2_6,1816
changing room,,Brown,NA,Blue,Curtain,No,No,Yes,2,3700,925,Orange,Light Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_2_7,2_7,1816
changing room,,Dark brown,NA,White,Curtain,No,No,Yes,2,3700,925,Brown,White,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_3_0,3_0,1816
changing room,,Dark brown,NA,Purple,Curtain,No,No,Yes,2,3700,925,Brown,Purple,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_3_1,3_1,1816
changing room,,Dark brown,NA,Black,Curtain,No,No,Yes,2,3700,925,Brown,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_3_2,3_2,1816
changing room,,Dark brown,NA,Yellow,Curtain,No,No,Yes,2,3700,925,Brown,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_3_3,3_3,1816
changing room,,Dark brown,NA,Pink,Curtain,No,No,Yes,2,3700,925,Brown,Pink,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_3_4,3_4,1816
changing room,,Dark brown,NA,Red,Curtain,No,No,Yes,2,3700,925,Brown,Red,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_3_5,3_5,1816
changing room,,Dark brown,NA,Green,Curtain,No,No,Yes,2,3700,925,Brown,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_3_6,3_6,1816
changing room,,Dark brown,NA,Blue,Curtain,No,No,Yes,2,3700,925,Brown,Light Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_3_7,3_7,1816
changing room,,Black,NA,White,Curtain,No,No,Yes,2,3700,925,Black,White,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_4_0,4_0,1816
changing room,,Black,NA,Purple,Curtain,No,No,Yes,2,3700,925,Black,Purple,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_4_1,4_1,1816
changing room,,Black,NA,Black,Curtain,No,No,Yes,2,3700,925,Black,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_4_2,4_2,1816
changing room,,Black,NA,Yellow,Curtain,No,No,Yes,2,3700,925,Black,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_4_3,4_3,1816
changing room,,Black,NA,Pink,Curtain,No,No,Yes,2,3700,925,Black,Pink,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_4_4,4_4,1816
changing room,,Black,NA,Red,Curtain,No,No,Yes,2,3700,925,Black,Red,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_4_5,4_5,1816
changing room,,Black,NA,Green,Curtain,No,No,Yes,2,3700,925,Black,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_4_6,4_6,1816
changing room,,Black,NA,Blue,Curtain,No,No,Yes,2,3700,925,Black,Light Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_4_7,4_7,1816
changing room,,Blue,NA,White,Curtain,No,No,Yes,2,3700,925,Blue,White,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_5_0,5_0,1816
changing room,,Blue,NA,Purple,Curtain,No,No,Yes,2,3700,925,Blue,Purple,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_5_1,5_1,1816
changing room,,Blue,NA,Black,Curtain,No,No,Yes,2,3700,925,Blue,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_5_2,5_2,1816
changing room,,Blue,NA,Yellow,Curtain,No,No,Yes,2,3700,925,Blue,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_5_3,5_3,1816
changing room,,Blue,NA,Pink,Curtain,No,No,Yes,2,3700,925,Blue,Pink,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_5_4,5_4,1816
changing room,,Blue,NA,Red,Curtain,No,No,Yes,2,3700,925,Blue,Red,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_5_5,5_5,1816
changing room,,Blue,NA,Green,Curtain,No,No,Yes,2,3700,925,Blue,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_5_6,5_6,1816
changing room,,Blue,NA,Blue,Curtain,No,No,Yes,2,3700,925,Blue,Light Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_5_7,5_7,1816
changing room,,Pink,NA,White,Curtain,No,No,Yes,2,3700,925,Pink,White,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_6_0,6_0,1816
changing room,,Pink,NA,Purple,Curtain,No,No,Yes,2,3700,925,Pink,Purple,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_6_1,6_1,1816
changing room,,Pink,NA,Black,Curtain,No,No,Yes,2,3700,925,Pink,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_6_2,6_2,1816
changing room,,Pink,NA,Yellow,Curtain,No,No,Yes,2,3700,925,Pink,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_6_3,6_3,1816
changing room,,Pink,NA,Pink,Curtain,No,No,Yes,2,3700,925,Pink,Pink,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_6_4,6_4,1816
changing room,,Pink,NA,Red,Curtain,No,No,Yes,2,3700,925,Pink,Red,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_6_5,6_5,1816
changing room,,Pink,NA,Green,Curtain,No,No,Yes,2,3700,925,Pink,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_6_6,6_6,1816
changing room,,Pink,NA,Blue,Curtain,No,No,Yes,2,3700,925,Pink,Light Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_6_7,6_7,1816
changing room,,Green,NA,White,Curtain,No,No,Yes,2,3700,925,Light Blue,White,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_7_0,7_0,1816
changing room,,Green,NA,Purple,Curtain,No,No,Yes,2,3700,925,Light Blue,Purple,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_7_1,7_1,1816
changing room,,Green,NA,Black,Curtain,No,No,Yes,2,3700,925,Light Blue,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_7_2,7_2,1816
changing room,,Green,NA,Yellow,Curtain,No,No,Yes,2,3700,925,Light Blue,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_7_3,7_3,1816
changing room,,Green,NA,Pink,Curtain,No,No,Yes,2,3700,925,Light Blue,Pink,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_7_4,7_4,1816
changing room,,Green,NA,Red,Curtain,No,No,Yes,2,3700,925,Light Blue,Red,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_7_5,7_5,1816
changing room,,Green,NA,Green,Curtain,No,No,Yes,2,3700,925,Light Blue,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_7_6,7_6,1816
changing room,,Green,NA,Blue,Curtain,No,No,Yes,2,3700,925,Light Blue,Light Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,facility,None,None,Yes,Shop,Does not play music,No lighting,For sale,FtrFittingroom_Remake_7_7,7_7,1816
cherry-blossom branches,,NA,NA,NA,NA,Yes,No,No,NA,NFS,4240,Pink,Black,1.5x1.5,Crafting,Cherry blossom seasonal DIY using cherry-blossom petals (caught with net),1.0.0,zen-style,fancy,cherry blossoms,None,Yes,Plants,Does not play music,No lighting,Not for sale,FtrSakuraBranch,NA,6031
cherry-blossom pond stone,,NA,NA,NA,NA,Yes,No,No,NA,NFS,2700,Gray,Pink,2x1,Crafting,Cherry blossom seasonal DIY using cherry-blossom petals (caught with net),1.0.0,zen-style,garden,cherry blossoms,None,No,Japanese Style,Does not play music,No lighting,Not for sale,FtrStonewaterbowlSakura,NA,7409
cherry-blossom-petal pile,,NA,NA,NA,NA,Yes,No,No,NA,NFS,2000,Pink,Pink,1x1,Crafting,Cherry blossom seasonal DIY using cherry-blossom petals (caught with net),1.0.0,zen-style,fancy,cherry blossoms,None,Yes,Plants,Does not play music,No lighting,Not for sale,FtrSakuraPetal,NA,6032
clackercart,,Natural,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Beige,Brown,1x1,Crafting,,1.0.0,child's room,None,None,None,No,Toy,Does not play music,No lighting,Not for sale,FtrKatakatatoy_Remake_0_0,0_0,80
clackercart,,Colorful,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Yellow,Colorful,1x1,Crafting,,1.0.0,child's room,None,None,None,No,Toy,Does not play music,No lighting,Not for sale,FtrKatakatatoy_Remake_1_0,1_0,80
clackercart,,Pop,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Red,Yellow,1x1,Crafting,,1.0.0,child's room,None,None,None,No,Toy,Does not play music,No lighting,Not for sale,FtrKatakatatoy_Remake_2_0,2_0,80
clackercart,,Cool,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Black,Red,1x1,Crafting,,1.0.0,child's room,None,None,None,No,Toy,Does not play music,No lighting,Not for sale,FtrKatakatatoy_Remake_3_0,3_0,80
clackercart,,Pastel,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Yellow,Light Blue,1x1,Crafting,,1.0.0,child's room,None,None,None,No,Toy,Does not play music,No lighting,Not for sale,FtrKatakatatoy_Remake_4_0,4_0,80
clackercart,,Cute,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Pink,Purple,1x1,Crafting,,1.0.0,child's room,None,None,None,No,Toy,Does not play music,No lighting,Not for sale,FtrKatakatatoy_Remake_5_0,5_0,80
claw-foot tub,,White,NA,NA,NA,No,No,No,NA,63000,15750,White,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,expensive,None,None,No,Bathtub,Does not play music,No lighting,For sale,FtrBathtubCabriole_Remake_0_0,0_0,1757
claw-foot tub,,Black,NA,NA,NA,No,No,No,NA,63000,15750,Black,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,expensive,None,None,No,Bathtub,Does not play music,No lighting,For sale,FtrBathtubCabriole_Remake_1_0,1_0,1757
claw-foot tub,,Red,NA,NA,NA,No,No,No,NA,63000,15750,Red,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,expensive,None,None,No,Bathtub,Does not play music,No lighting,For sale,FtrBathtubCabriole_Remake_2_0,2_0,1757
claw-foot tub,,Blue,NA,NA,NA,No,No,No,NA,63000,15750,Light Blue,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,expensive,None,None,No,Bathtub,Does not play music,No lighting,For sale,FtrBathtubCabriole_Remake_3_0,3_0,1757
claw-foot tub,,Pink,NA,NA,NA,No,No,No,NA,63000,15750,Pink,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,expensive,None,None,No,Bathtub,Does not play music,No lighting,For sale,FtrBathtubCabriole_Remake_4_0,4_0,1757
claw-foot tub,,Yellow,NA,NA,NA,No,No,No,NA,63000,15750,Yellow,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,expensive,None,None,No,Bathtub,Does not play music,No lighting,For sale,FtrBathtubCabriole_Remake_5_0,5_0,1757
clay furnace,,NA,NA,NA,NA,No,No,No,NA,3300,825,Beige,Brown,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,zen-style,None,None,Yes,Kitchen,Does not play music,No lighting,For sale,FtrKitchenKamado,NA,717
climbing wall,,Natural,NA,NA,NA,No,No,No,NA,4300,1075,Beige,Colorful,2x0.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fitness,None,None,None,No,Sports,Does not play music,No lighting,For sale,FtrClimbingwall_Remake_0_0,0_0,4006
climbing wall,,Pink,NA,NA,NA,No,No,No,NA,4300,1075,Pink,Colorful,2x0.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fitness,None,None,None,No,Sports,Does not play music,No lighting,For sale,FtrClimbingwall_Remake_1_0,1_0,4006
climbing wall,,Blue,NA,NA,NA,No,No,No,NA,4300,1075,Light Blue,Colorful,2x0.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fitness,None,None,None,No,Sports,Does not play music,No lighting,For sale,FtrClimbingwall_Remake_2_0,2_0,4006
climbing wall,,White,NA,NA,NA,No,No,No,NA,4300,1075,White,Colorful,2x0.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fitness,None,None,None,No,Sports,Does not play music,No lighting,For sale,FtrClimbingwall_Remake_3_0,3_0,4006
clothes closet,,White,NA,NA,NA,No,No,No,NA,3100,775,Beige,Beige,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrFashioncase_Remake_0_0,0_0,9502
clothes closet,,Black,NA,NA,NA,No,No,No,NA,3100,775,Black,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrFashioncase_Remake_1_0,1_0,9502
clothes closet,,Orange,NA,NA,NA,No,No,No,NA,3100,775,Orange,Orange,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrFashioncase_Remake_2_0,2_0,9502
clothes closet,,Blue,NA,NA,NA,No,No,No,NA,3100,775,Blue,Blue,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrFashioncase_Remake_3_0,3_0,9502
clothes closet,,Pink,NA,NA,NA,No,No,No,NA,3100,775,Pink,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrFashioncase_Remake_4_0,4_0,9502
clothes closet,,Light blue,NA,NA,NA,No,No,No,NA,3100,775,Green,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrFashioncase_Remake_5_0,5_0,9502
clothesline,,NA,NA,White,Drying shirt,Yes,No,Yes,2,NFS,100,Brown,White,2x0.5,Crafting,,1.0.0,garden,None,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrClothesline_Remake_0_0,0_0,3229
clothesline,,NA,NA,Well-used,Drying shirt,Yes,No,Yes,2,NFS,100,Brown,Beige,2x0.5,Crafting,,1.0.0,garden,None,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrClothesline_Remake_0_1,0_1,3229
clothesline,,NA,NA,Blue stripes,Drying shirt,Yes,No,Yes,2,NFS,100,Brown,Blue,2x0.5,Crafting,,1.0.0,garden,None,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrClothesline_Remake_0_2,0_2,3229
clothesline,,NA,NA,Red plaid,Drying shirt,Yes,No,Yes,2,NFS,100,Brown,Red,2x0.5,Crafting,,1.0.0,garden,None,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrClothesline_Remake_0_3,0_3,3229
clothesline,,NA,NA,Green plaid,Drying shirt,Yes,No,Yes,2,NFS,100,Brown,Green,2x0.5,Crafting,,1.0.0,garden,None,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrClothesline_Remake_0_4,0_4,3229
